Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
Corn_Blight (1003).JPG,Blight,239.6036611519608,274.76030757400997,142.5404718137255,309.1133102652826,0.13085205865861751,0.11002214536976518,0.1492334501738973,0.10676022858117787,10.97342218137255,11.903775470972704,8.399479166666666,12.674371395617072,8.782489694302594,8.86032894130402,8.564750597036332,8.913058240733633,0.0002354761436782128,0.00020886723099579747,0.0002824350816843282,0.0001986300185316002,0.015345231952571222,0.01445223965327857,0.016805804999592496,0.014093616233302233,0.9009548248030144,0.8865690531027964,0.9410797343276438,0.8723865123144818
Corn_Blight (1004).JPG,Blight,116.59356617647062,139.4565013456363,68.20689338235294,175.0298039215686,0.26052077329369816,0.20417909267656748,0.2664503149204677,0.1935571339931064,6.663694852941178,7.556524413687044,5.084344362745098,8.443414071510956,7.863880717990199,8.0520878070768,7.738807353825418,8.12968426896547,0.0013363727245455476,0.0009069124184189058,0.0011711621018658687,0.0008768929112379658,0.036556432054366955,0.030114986608313573,0.034222245716286195,0.02961237766944704,0.9390783100334925,0.9272213660880935,0.964430869012011,0.9086606455019332
Corn_Blight (1005).JPG,Blight,242.6801164215686,300.77447135717034,93.85528492647057,261.6338792772011,0.10648220306456899,0.09014865049719228,0.16610609204727178,0.09579926926742466,11.59126838235294,13.037139561707038,6.867601102941177,12.06500576701269,8.995969372875534,9.110330704450227,8.543511308984005,9.042168402756854,0.0001723411293132449,0.00015089360981292355,0.00027381436451725296,0.00016317741335401565,0.013127876039681548,0.01228387600934345,0.0165473370823602,0.01277409148840009,0.9183347057487246,0.8989013134270909,0.9684099944116507,0.9120567046010654
Corn_Blight (1010).JPG,Blight,164.29563419117648,219.85202614379085,88.7038756127451,199.16379853902345,0.17357524088543685,0.13941615109974193,0.20270755429611037,0.14253619246000804,8.876669730392157,10.377946943483277,6.308869485294117,9.909296424452133,8.546230569126536,8.70155936183798,8.260442577704042,8.666878954190057,0.0003320707902684665,0.0002674348330522626,0.0004139117541930988,0.00027513707279355044,0.018222809615107832,0.01635343490072537,0.02034482131140745,0.016587256337126717,0.920935021774572,0.8944172630055663,0.9573372019758519,0.9043527145839392
Corn_Blight (1011).jpg,Blight,273.5979013480393,313.7817147251057,123.01348039215685,308.8342791234141,0.12636528357641827,0.10583362881868517,0.15912767946223957,0.10741544588636487,11.85117953431373,12.907251057285658,7.8730392156862745,12.740253748558247,9.03020740268802,9.118881682007272,8.69743371566275,9.104900657369331,0.0002183305680958046,0.0001864023847924104,0.0002772372376685049,0.0001912642063406542,0.014776013267989597,0.013652925869293014,0.016650442566745933,0.013829830307731696,0.9233205253624661,0.9121356927052181,0.9654686084746783,0.9135224822522082
Corn_Blight (1016).JPG,Blight,239.2229319852941,276.2096270665129,127.12181372549023,312.8070126874279,0.13050955162988015,0.10798060338033802,0.1537092549626803,0.10529729040527766,11.26450674019608,12.256778162245292,8.02950367647059,12.988112264513648,8.847360527396411,8.940128788054801,8.580629498289973,8.984708874597253,0.00024333139879343285,0.00020252146240739928,0.00029268750957414224,0.00019627301539156038,0.015599083267725473,0.014231003562904455,0.01710811239073856,0.014009747156589243,0.912927094985459,0.8996093803742757,0.9537220182637743,0.8863073700207387
Corn_Blight (1019).JPG,Blight,203.7277726715687,260.62028450595926,143.93210784313726,266.4502268358324,0.12864495909802462,0.10600151680251026,0.14408452006638314,0.1045664285029412,10.486473651960786,11.965890042291427,8.658363970588235,12.10475970780469,8.666362798795141,8.793226886592102,8.52615437432671,8.805444899031354,0.0002983864707609454,0.00024318071259080105,0.0003211089841497261,0.00023954161894081198,0.01727386669975618,0.015594252549923675,0.017919514060088966,0.015477132129073912,0.9027384457184857,0.8756830521822716,0.9313163063078264,0.8729031253169137
Corn_Blight (1020).JPG,Blight,191.70119485294117,232.883537101115,95.6585631127451,235.16753556324488,0.12283661658736603,0.10251094486861337,0.15453853862527517,0.10244230525477821,10.054013480392157,11.290119184928875,7.0879136029411764,11.368442906574396,8.63078313522951,8.73367580779549,8.336618563804993,8.742296934177105,0.0002820003733915441,0.0002445519652705071,0.0003634696353265571,0.00024312489754554223,0.016792866741314423,0.015638157348949622,0.019064879630528934,0.01559246284412896,0.8905585954299341,0.8671958412460506,0.9454192265405206,0.865892269202389
Corn_Blight (1022).JPG,Blight,160.45373774509807,217.66349865436365,115.10327818627452,223.86651287966163,0.15750319030127977,0.12270444596364441,0.16607792333883237,0.11769922442854211,8.896017156862744,10.559523260284504,7.415686274509804,10.763337178008456,8.660367359773268,8.823685629576438,8.510123128952465,8.841981578395398,0.00034383255351006826,0.00026092504864230927,0.00036426184865796807,0.00025653718196990734,0.018542722386695763,0.01615317456855801,0.019085645094100646,0.016016778139498197,0.9369182018982636,0.9145923945514294,0.9547236787904938,0.9121586212068322
Corn_Blight (1026).JPG,Blight,257.9116268382353,308.56555171088047,131.63495710784315,295.72792003075745,0.09875946757949418,0.08699378437635043,0.13004853922986923,0.08833816975721688,11.803814338235295,13.021376393694734,8.426960784313724,12.724613610149945,8.880712639995512,8.9619473919971,8.593667222759937,8.9430756457852,0.00020274524916047914,0.0001842446366338561,0.0002682073901864667,0.00018808274876090157,0.014238864040381842,0.013573674396929377,0.01637703850476229,0.013714326405657026,0.890305667552739,0.869017563258535,0.9440329727983396,0.8744678992156127
